Date,Open,High,Low,Close,Volume
2021-11-13 01:06:00,56481.42,56522.99,56471.44,56483.14,39607.2151689
2021-11-13 01:07:00,56483.12,56530.57,56483.12,56490.21,49287.3423465
2021-11-13 01:08:00,56483.49,56483.49,56410.0,56439.2,158978.8107803
2021-11-13 01:09:00,56431.13,56436.23,56388.42,56409.06,72230.3243892
2021-11-13 01:10:00,56406.32,56418.68,56373.54,56386.2,45466.539963
2021-11-13 01:11:00,56386.21,56418.68,56386.21,56418.68,37516.5511823
2021-11-13 01:12:00,56429.99,56463.14,56417.65,56417.65,11194.7541283
2021-11-13 01:13:00,56420.77,56442.48,56420.77,56436.2,18852.9333103
2021-11-13 01:14:00,56450.87,56454.01,56430.14,56454.01,26529.1559976
2021-11-13 01:15:00,56446.19,56464.97,56431.21,56464.97,23526.6603396
2021-11-13 01:16:00,56474.28,56498.61,56474.2,56494.63,35096.6725509
2021-11-13 01:17:00,56494.63,56498.87,56478.63,56482.38,8106.7363939
2021-11-13 01:18:00,56483.9,56483.91,56475.02,56475.02,6620.7138084
2021-11-13 01:19:00,56475.09,56484.65,56420.47,56429.46,43135.9453058
2021-11-13 01:20:00,56429.46,56439.03,56411.92,56411.93,39841.6235087
2021-11-13 01:21:00,56411.93,56420.52,56411.02,56420.52,15457.3710496
2021-11-13 01:22:00,56420.53,56430.71,56407.61,56415.83,44024.3448363
2021-11-13 01:23:00,56421.24,56424.56,56420.17,56420.17,11626.4055633
2021-11-13 01:24:00,56408.63,56408.63,56380.84,56382.29,14229.4551424
2021-11-13 01:25:00,56382.3,56399.5,56382.3,56395.2,62290.0462406
2021-11-13 01:26:00,56397.67,56407.9,56392.92,56401.57,10395.5735247
2021-11-13 01:27:00,56406.57,56416.72,56406.57,56416.36,39363.0045585
2021-11-13 01:28:00,56416.37,56426.77,56416.36,56423.08,25561.3044751
2021-11-13 01:29:00,56415.62,56419.31,56403.82,56419.31,26960.4329033
2021-11-13 01:30:00,56420.85,56443.28,56420.85,56428.42,68366.0038799
2021-11-13 01:31:00,56428.42,56465.46,56428.42,56462.17,33842.9392801
2021-11-13 01:32:00,56463.3,56498.08,56463.3,56495.84,37663.4161075
2021-11-13 01:33:00,56492.52,56512.65,56470.95,56471.52,34227.6996449
2021-11-13 01:34:00,56471.55,56471.57,56457.56,56462.54,20157.2223519
2021-11-13 01:35:00,56462.53,56466.3,56460.36,56463.21,16016.3449696
2021-11-13 01:36:00,56459.05,56478.97,56458.36,56476.76,41896.9655957
2021-11-13 01:37:00,56475.0,56494.72,56474.99,56486.17,48649.5132644
2021-11-13 01:38:00,56486.17,56500.3,56486.16,56498.11,31285.8364798
2021-11-13 01:39:00,56498.11,56498.13,56469.57,56478.11,18943.890515
2021-11-13 01:40:00,56483.4,56514.28,56483.4,56498.64,9977.1482824
2021-11-13 01:41:00,56504.52,56504.52,56479.02,56480.84,4612.4700494
2021-11-13 01:42:00,56470.0,56491.56,56459.98,56491.56,25244.5089223
2021-11-13 01:43:00,56491.56,56507.72,56491.56,56507.72,2094.4489081
2021-11-13 01:44:00,56507.72,56507.72,56457.65,56457.65,28527.7065508
2021-11-13 01:45:00,56457.33,56479.0,56457.33,56476.98,3543.4461817
2021-11-13 01:46:00,56480.72,56480.72,56471.14,56471.14,17981.9491492
2021-11-13 01:47:00,56471.15,56475.61,56471.14,56471.14,4357.3509083
2021-11-13 01:48:00,56471.14,56478.92,56471.14,56476.21,4973.456531
