Date,Open,High,Low,Close,Volume
2021-10-01 02:00:00,37898.99,38088.19,37771.76,37787.03,3327433.1100052
2021-10-01 03:00:00,37788.15,37874.9,37561.01,37818.25,2279139.223962
2021-10-01 04:00:00,37828.74,37865.08,37439.17,37522.41,3570283.4257443
2021-10-01 05:00:00,37522.41,37768.26,37492.08,37734.81,1892342.2536501
2021-10-01 06:00:00,37738.61,37797.11,37580.38,37721.12,2738783.3864272
2021-10-01 07:00:00,37720.67,37954.85,37632.2,37919.38,2261907.8602851
2021-10-01 08:00:00,37923.25,38088.12,37818.97,38041.13,2428445.3334196
2021-10-01 09:00:00,38046.55,38747.01,37974.63,38721.39,6654386.8646869
2021-10-01 10:00:00,38728.41,38931.68,38704.19,38892.47,4618653.8984387
2021-10-01 11:00:00,38896.8,38938.67,38754.76,38882.24,4052656.2141968
2021-10-01 12:00:00,38882.29,41290.49,38818.97,40720.1,27370693.8382665
2021-10-01 13:00:00,40720.17,41149.47,40613.19,41018.3,10358985.1152458
2021-10-01 14:00:00,41021.4,41320.0,40682.57,40709.47,10708978.3084787
2021-10-01 15:00:00,40706.27,40838.44,40463.3,40479.38,5837040.2512856
2021-10-01 16:00:00,40479.4,40793.89,40295.29,40625.0,9547218.6087117
2021-10-01 17:00:00,40625.0,40900.64,40561.69,40791.55,7614363.6670696
2021-10-01 18:00:00,40800.0,41187.2,40704.7,40989.8,7731335.4397635
2021-10-01 19:00:00,40995.96,41096.11,40850.0,41030.02,3864615.7317089
2021-10-01 20:00:00,41032.47,41300.0,40900.0,41128.95,6099643.5597529
2021-10-01 21:00:00,41128.96,41500.0,41117.27,41411.53,5551495.4737177
2021-10-01 22:00:00,41425.0,41538.93,41166.86,41475.0,3778511.0483265
2021-10-01 23:00:00,41470.97,41754.96,41465.78,41710.11,3247423.07171566
2021-10-02 00:00:00,41717.11,41784.72,41153.78,41391.38,3385060.356286
2021-10-02 01:00:00,41391.42,41522.18,41321.79,41496.51,1071397.3682937
2021-10-02 02:00:00,41509.16,41572.52,41072.99,41228.72,2398264.5270709
2021-10-02 03:00:00,41221.46,41470.62,41139.1,41179.11,2214305.5859086
2021-10-02 04:00:00,41174.78,41284.55,41102.57,41148.62,1023819.2077325
2021-10-02 05:00:00,41148.15,41205.98,40931.87,41000.82,1924755.4978609
2021-10-02 06:00:00,40991.73,41144.02,40912.93,41031.0,1686610.0448663
2021-10-02 07:00:00,41027.59,41233.34,40963.55,41180.46,2264117.5147685
2021-10-02 08:00:00,41181.64,41318.24,41120.0,41227.03,1904967.3736637
2021-10-02 09:00:00,41228.05,41274.54,41140.07,41161.68,2117076.930764
2021-10-02 10:00:00,41160.43,41179.46,40980.35,41138.4,3272653.1814726
2021-10-02 11:00:00,41142.17,41292.86,41105.54,41136.7,1659979.3552239
2021-10-02 12:00:00,41136.19,41186.09,41000.0,41043.56,2180155.4468515
2021-10-02 13:00:00,41043.54,41150.0,40950.03,41109.51,1987433.8106262
2021-10-02 14:00:00,41114.93,41199.66,41060.0,41162.34,2016639.6723961
2021-10-02 15:00:00,41159.97,41636.0,41054.16,41212.9,4740540.4941451
2021-10-02 16:00:00,41202.04,41449.99,41192.11,41374.67,3471127.9784925
2021-10-02 17:00:00,41374.68,41392.59,41187.49,41204.07,1954468.9568118
2021-10-02 18:00:00,41204.04,41329.44,41020.76,41316.97,2880663.3167582
2021-10-02 19:00:00,41319.99,41366.09,41126.29,41146.25,2765305.0168582
2021-10-02 20:00:00,41150.0,41175.11,40983.45,41120.02,2693598.8581305
2021-10-02 21:00:00,41126.7,41500.0,41126.28,41488.73,2499804.3000041
2021-10-02 22:00:00,41486.32,41499.99,41225.98,41340.0,2464092.9310178
