Date,Open,High,Low,Close,Volume
2021-12-03 00:00:00,50320.0,50320.0,50320.0,50320.0,0.00687455
2021-12-03 00:01:00,50312.0,50312.0,50276.0,50276.0,0.02246414
2021-12-03 00:02:00,50272.75893035,50272.75893035,50249.2147276,50249.2147276,0.06286713000000001
2021-12-03 00:04:00,50246.0,50246.0,50246.0,50246.0,0.046472049999999994
2021-12-03 00:05:00,50231.0,50231.0,50171.0,50209.0,0.82692486
2021-12-03 00:06:00,50240.0,50240.0,50219.310875,50232.584,0.00766377
2021-12-03 00:07:00,50281.0,50375.0,50281.0,50375.0,0.34874466
2021-12-03 00:08:00,50375.048875,50381.0,50375.048875,50381.0,0.00054
2021-12-03 00:09:00,50348.0,50348.0,50348.0,50348.0,0.00253333
2021-12-03 00:13:00,50307.798375,50307.798375,50307.798375,50307.798375,0.00439877
2021-12-03 00:16:00,50286.0,50286.0,50215.0,50215.69934113,0.099158
2021-12-03 00:17:00,50214.0,50214.0,50193.0,50193.0,0.09196318
2021-12-03 00:18:00,50192.53434,50192.53434,50176.0,50176.0,0.0015400000000000001
2021-12-03 00:19:00,50175.0,50175.0,50142.0,50142.0,0.22575927999999998
2021-12-03 00:20:00,50141.0,50147.0,50120.0,50143.0,0.09477666
2021-12-03 00:21:00,50140.313145,50140.313145,50140.313145,50140.313145,0.00441119
2021-12-03 00:22:00,50125.0,50125.0,50103.0,50103.0,0.001588
2021-12-03 00:23:00,50113.759995,50113.759995,50063.0,50063.0,0.08329421
2021-12-03 00:25:00,50091.0,50091.0,50064.0,50078.988564,0.22689695999999998
2021-12-03 00:26:00,50072.0,50072.0,50056.0,50056.0,0.055738
2021-12-03 00:27:00,50055.0,50055.0,50033.0,50033.86917,2.90322861
2021-12-03 00:28:00,50073.6804,50073.6804,50073.6804,50073.6804,0.0003469
2021-12-03 00:30:00,50048.0,50056.0,50040.0,50040.0,0.05859198
2021-12-03 00:31:00,50063.0,50063.0,49937.0,49988.749776,1.74252528
2021-12-03 00:32:00,49980.0,50010.0,49979.0,50010.0,0.012097819999999999
2021-12-03 00:35:00,50117.0,50117.0,50117.0,50117.0,0.00336
2021-12-03 00:36:00,50083.511434,50083.511434,50083.511434,50083.511434,7.441e-05
2021-12-03 00:39:00,50079.088424,50079.088424,50079.088424,50079.088424,0.00441813
2021-12-03 00:41:00,50048.0,50048.0,50032.0,50032.0,0.0012820000000000002
2021-12-03 00:42:00,50031.0,50046.0,50013.0,50013.0,0.27030675
2021-12-03 00:43:00,50012.0,50012.0,50003.012652,50003.012652,0.028711550000000002
2021-12-03 00:45:00,50057.214675,50057.214675,50057.214675,50057.214675,0.020219090000000002
2021-12-03 00:47:00,50017.0,50017.0,50015.0,50015.0,0.00019800000000000002
2021-12-03 00:48:00,50014.0,50014.0,49996.0,49996.0,0.0012540000000000001
